lectureId,courseCode,roomName,buildingName,start,end,capacity,expectedGroupSize,occupancy,status
1117970,B3MIN1022_2025,CB-2,Building 2,2025-09-16 15:00:00,2025-09-16 16:45:00,118,100.0,89.0,Completed
1134719,ESSB-E4010_2025,L0.02,Building 1,2025-09-16 15:00:00,2025-09-16 16:45:00,253,190.0,115.0,Completed
1152721,FSWP4029K_2025,L0.01,Building 1,2025-09-16 15:00:00,2025-09-16 16:45:00,217,190.0,151.0,Completed
962397,FW-BA1102_2025,L0.04,Building 1,2025-09-16 16:00:00,2025-09-16 17:45:00,226,275.0,132.0,Completed
1106873,BM05AFM_2025,L0.03,Building 1,2025-09-16 16:00:00,2025-09-16 18:45:00,256,250.0,171.0,Completed
962498,FEB21018X_2025,CB-5,Building 2,2025-09-16 17:00:00,2025-09-16 18:45:00,308,300.0,125.0,Completed
1206556,BM02SCM_2025,L0.01,Building 1,2025-09-16 17:00:00,2025-09-16 18:45:00,217,154.0,3.0,Completed
962628,FEM11118_2025,CB-5,Building 2,2025-09-17 09:00:00,2025-09-17 10:45:00,308,308.0,126.0,Completed
962664,FEM11059_2025,L0.01,Building 1,2025-09-17 09:00:00,2025-09-17 10:45:00,217,170.0,68.0,Completed
962687,FEM11020_2025,M1-17,Building 3,2025-09-17 09:00:00,2025-09-17 11:45:00,145,125.0,41.0,Completed
1087222,RF219_2025,CB-4,Building 2,2025-09-17 09:00:00,2025-09-17 10:45:00,118,118.0,55.0,Completed
1112620,BMSM11_2025,CB-1,Building 2,2025-09-17 09:00:00,2025-09-17 10:45:00,482,350.0,175.0,Completed
1128924,EUC-ACC112_2025,L0.03,Building 1,2025-09-17 09:00:00,2025-09-17 10:45:00,256,220.0,91.0,Completed
962694,GW205K_2025,L0.01,Building 1,2025-09-17 11:00:00,2025-09-17 11:45:00,217,180.0,69.0,Completed
962738,FEB53113_2025,CB-2,Building 2,2025-09-17 11:00:00,2025-09-17 12:45:00,118,100.0,31.0,Completed
962749,RR84_2025,L0.02,Building 1,2025-09-17 11:00:00,2025-09-17 12:45:00,253,150.0,126.0,Completed
1038433,RR218_2025,CB-1,Building 2,2025-09-17 11:00:00,2025-09-17 12:45:00,482,420.0,213.0,Completed
1038468,RF216_2025,L0.04,Building 1,2025-09-17 11:00:00,2025-09-17 12:45:00,226,118.0,40.0,Completed
1038501,RC211_2025,CT-1,Building 2,2025-09-17 11:00:00,2025-09-17 12:45:00,139,120.0,53.0,Completed
1092903,ESSB-SPM1020_2025,M1-19,Building 3,2025-09-17 11:00:00,2025-09-17 12:45:00,145,100.0,54.0,Completed
1114436,B3MIN1056_2025,CB-4,Building 2,2025-09-17 11:00:00,2025-09-17 13:45:00,118,100.0,29.0,Completed
1198948,BMMEYFC-BAM_2025,L0.03,Building 1,2025-09-17 11:00:00,2025-09-17 12:45:00,256,156.0,140.0,Completed
1196513,GW205AVV_2025,L0.01,Building 1,2025-09-17 12:00:00,2025-09-17 12:45:00,217,180.0,79.0,Completed
962686,FEB13031_2025,CB-2,Building 2,2025-09-17 13:00:00,2025-09-17 15:45:00,118,100.0,15.0,Completed
962767,FEM11115_2025,L0.04,Building 1,2025-09-17 13:00:00,2025-09-17 15:45:00,226,200.0,51.0,Completed
962776,CM4301_2025,CT-1,Building 2,2025-09-17 13:00:00,2025-09-17 14:45:00,139,120.0,46.0,Completed
962777,CM5050_2025,M1-19,Building 3,2025-09-17 13:00:00,2025-09-17 14:45:00,145,125.0,102.0,Completed
1039406,BM22MIM_2025,M1-17,Building 3,2025-09-17 13:00:00,2025-09-17 16:45:00,145,130.0,57.0,Completed
1079131,BM01GBS_2025,L0.01,Building 1,2025-09-17 13:00:00,2025-09-17 15:45:00,217,200.0,79.0,Completed
1107236,BM02BIM_2025,L0.02,Building 1,2025-09-17 13:00:00,2025-09-17 14:45:00,253,250.0,1.0,Completed
1112626,BMSM11_2025,CB-1,Building 2,2025-09-17 13:00:00,2025-09-17 14:45:00,482,120.0,152.0,Completed
1113432,BM03BAM_2025,L0.03,Building 1,2025-09-17 13:00:00,2025-09-17 16:45:00,256,200.0,102.0,Completed
1191132,BK2103_2025,CB-5,Building 2,2025-09-17 13:00:00,2025-09-17 15:45:00,308,100.0,178.0,Completed
1038280,RC111_2025,CT-1,Building 2,2025-09-17 15:00:00,2025-09-17 16:45:00,139,130.0,65.0,Completed
1038450,RR214_2025,CB-1,Building 2,2025-09-17 15:00:00,2025-09-17 16:45:00,482,420.0,195.0,Completed
1038485,RF214_2025,CB-4,Building 2,2025-09-17 15:00:00,2025-09-17 16:45:00,118,118.0,42.0,Completed
1038510,RC206_2025,M1-19,Building 3,2025-09-17 15:00:00,2025-09-17 16:45:00,145,120.0,55.0,Completed
962888,CM4101_2025,L0.04,Building 1,2025-09-17 16:00:00,2025-09-17 18:45:00,226,125.0,73.0,Completed
1116047,FW-BA2202_2025,L0.01,Building 1,2025-09-17 16:00:00,2025-09-17 17:45:00,217,210.0,52.0,Completed
962909,CM0004_2025,CB-4,Building 2,2025-09-18 09:00:00,2025-09-18 10:45:00,118,100.0,53.0,Completed
962935,FEB21017_2025,CB-2,Building 2,2025-09-18 09:00:00,2025-09-18 10:45:00,118,100.0,3.0,Completed
962941,FEB43010_2025,M1-17,Building 3,2025-09-18 09:00:00,2025-09-18 10:45:00,145,145.0,25.0,Completed
962944,FEM11015_2025,L0.02,Building 1,2025-09-18 09:00:00,2025-09-18 10:45:00,253,220.0,160.0,Completed
963040,FEM21011_2025,L0.04,Building 1,2025-09-18 09:00:00,2025-09-18 10:45:00,226,200.0,76.0,Completed
1072191,BM02SCM_2025,L0.01,Building 1,2025-09-18 09:00:00,2025-09-18 10:45:00,217,154.0,103.0,Completed
1106750,BM01MM_2025,CB-5,Building 2,2025-09-18 09:00:00,2025-09-18 11:45:00,308,251.0,182.0,Completed
1107182,BM01BIM_2025,L0.03,Building 1,2025-09-18 09:00:00,2025-09-18 11:45:00,256,250.0,114.0,Completed
1155371,ESSB-E1010_2025,CB-1,Building 2,2025-09-18 09:00:00,2025-09-18 10:45:00,482,350.0,301.0,Completed
963033,FEB53107M_2025,CB-2,Building 2,2025-09-18 11:00:00,2025-09-18 12:45:00,118,100.0,36.0,Completed
963034,FEM11015_2025,L0.02,Building 1,2025-09-18 11:00:00,2025-09-18 12:45:00,253,220.0,157.0,Completed
1089035,ESSB-BPM1011_2025,CB-1,Building 2,2025-09-18 11:00:00,2025-09-18 12:45:00,482,430.0,75.0,Completed
1098394,ESSB-BC2010_2025,M1-19,Building 3,2025-09-18 11:00:00,2025-09-18 12:45:00,145,145.0,92.0,Completed
1098395,ESSB-BC2010_2025,M1-17,Building 3,2025-09-18 11:00:00,2025-09-18 12:45:00,145,145.0,62.0,Completed
1114335,RMIN03_2025,CT-1,Building 2,2025-09-18 11:00:00,2025-09-18 14:45:00,139,120.0,48.0,Completed
1191136,BK2103_2025,L0.04,Building 1,2025-09-18 11:00:00,2025-09-18 12:45:00,226,100.0,195.0,Completed
963081,GW101K_2025,L0.01,Building 1,2025-09-18 12:00:00,2025-09-18 12:45:00,217,210.0,139.0,Completed
1106813,BM01AFM_2025,L0.03,Building 1,2025-09-18 12:00:00,2025-09-18 13:45:00,256,250.0,140.0,Completed
963119,FEM11150_2025,M1-17,Building 3,2025-09-18 13:00:00,2025-09-18 14:45:00,145,145.0,79.0,Completed
963120,FEM11220_2025,CB-2,Building 2,2025-09-18 13:00:00,2025-09-18 14:45:00,118,100.0,37.0,Completed
963121,FEM21045_2025,L0.02,Building 1,2025-09-18 13:00:00,2025-09-18 14:45:00,253,240.0,81.0,Completed
1088387,ESSB-B3MIN01_2025,CB-4,Building 2,2025-09-18 13:00:00,2025-09-18 14:45:00,118,88.0,54.0,Completed
1113412,BM02BAM_2025,L0.04,Building 1,2025-09-18 13:00:00,2025-09-18 15:45:00,226,160.0,148.0,Completed
1114349,B3MIN1015_2025,M1-19,Building 3,2025-09-18 13:00:00,2025-09-18 15:45:00,145,100.0,60.0,Completed
1157311,BM15FI_2025,CB-1,Building 2,2025-09-18 13:00:00,2025-09-18 16:45:00,482,400.0,216.0,Completed
963202,FEB53120_2025,CB-2,Building 2,2025-09-18 15:00:00,2025-09-18 16:45:00,118,100.0,61.0,Completed
963203,FEM11008_2025,L0.03,Building 1,2025-09-18 15:00:00,2025-09-18 16:45:00,256,280.0,82.0,Completed
963218,RF50_2025,CT-1,Building 2,2025-09-18 15:00:00,2025-09-18 17:45:00,139,120.0,27.0,Completed
1018335,,CB-5,Building 2,2025-09-18 15:00:00,2025-09-18 18:45:00,308,,214.0,Completed
1072210,BMRM1SCM_2025,L0.01,Building 1,2025-09-18 15:00:00,2025-09-18 17:45:00,217,154.0,151.0,Completed
1106767,BM02MM_2025,L0.02,Building 1,2025-09-18 15:00:00,2025-09-18 17:45:00,253,275.0,139.0,Completed
1117982,B3MIN1022_2025,CB-4,Building 2,2025-09-18 15:00:00,2025-09-18 16:45:00,118,100.0,85.0,Completed
1039462,BM23MIM_2025,M1-19,Building 3,2025-09-18 16:00:00,2025-09-18 18:45:00,145,130.0,64.0,Completed
1198535,,L0.04,Building 1,2025-09-18 16:45:00,2025-09-18 19:00:00,226,,151.0,Completed
962894,FW-BA1102_2025,L0.03,Building 1,2025-09-18 17:00:00,2025-09-18 18:45:00,256,275.0,109.0,Completed
963238,FEB21017X_2025,CB-2,Building 2,2025-09-18 17:00:00,2025-09-18 18:45:00,118,100.0,22.0,Completed
962943,FEB53108_2025,M1-17,Building 3,2025-09-19 09:00:00,2025-09-19 10:45:00,145,100.0,8.0,Completed
963265,FEB21017_2025,CB-1,Building 2,2025-09-19 09:00:00,2025-09-19 10:45:00,482,400.0,117.0,Completed
963266,FEB21018X_2025,CB-5,Building 2,2025-09-19 09:00:00,2025-09-19 10:45:00,308,300.0,95.0,Completed
963271,FEM11118_2025,CB-2,Building 2,2025-09-19 09:00:00,2025-09-19 10:45:00,118,118.0,44.0,Completed
1071974,BM22MIM-P_2025,CB-4,Building 2,2025-09-19 09:00:00,2025-09-19 11:45:00,118,100.0,59.0,Completed
1107224,BM02BIM_2025,L0.03,Building 1,2025-09-19 09:00:00,2025-09-19 11:45:00,256,250.0,91.0,Completed
1128934,EUC-ACC106_2025,L0.02,Building 1,2025-09-19 09:00:00,2025-09-19 10:45:00,253,220.0,109.0,Completed
1206684,BMMEYFC-PMIM_2025,L0.04,Building 1,2025-09-19 10:00:00,2025-09-19 11:45:00,226,86.0,46.0,Completed
963314,CC1001_2025,CT-1,Building 2,2025-09-19 11:00:00,2025-09-19 12:45:00,139,135.0,42.0,Completed
963344,FEM11118_2025,CB-2,Building 2,2025-09-19 11:00:00,2025-09-19 12:45:00,118,118.0,86.0,Completed
963403,FEB21017X_2025,CB-5,Building 2,2025-09-19 11:00:00,2025-09-19 12:45:00,308,300.0,128.0,Completed
963404,FEB21018_2025,CB-1,Building 2,2025-09-19 11:00:00,2025-09-19 12:45:00,482,400.0,112.0,Completed
1047830,ESSB-S1020_2025,M1-17,Building 3,2025-09-19 11:00:00,2025-09-19 13:45:00,145,145.0,89.0,Completed
1085362,RD120_2025,L0.01,Building 1,2025-09-19 11:00:00,2025-09-19 12:45:00,217,200.0,87.0,Completed
1106774,BM02MM_2025,L0.02,Building 1,2025-09-19 11:00:00,2025-09-19 12:45:00,253,275.0,103.0,Completed
1161598,RMIN09_2025,M1-19,Building 3,2025-09-19 11:00:00,2025-09-19 12:45:00,145,120.0,45.0,Completed
963402,FEB21011S_2025,L0.01,Building 1,2025-09-19 13:00:00,2025-09-19 14:45:00,217,200.0,7.0,Completed
1038442,RD218_2025,L0.04,Building 1,2025-09-19 13:00:00,2025-09-19 14:45:00,226,200.0,55.0,Completed
1038476,RFD216_2025,L0.02,Building 1,2025-09-19 13:00:00,2025-09-19 14:45:00,253,250.0,9.0,Completed
1086536,B3MIN1009_2025,CB-2,Building 2,2025-09-19 13:00:00,2025-09-19 14:45:00,118,100.0,3.0,Completed
1106881,BM05AFM_2025,L0.03,Building 1,2025-09-19 13:00:00,2025-09-19 15:45:00,256,250.0,132.0,Completed
1106958,BM06MM_2025,CB-5,Building 2,2025-09-19 13:00:00,2025-09-19 15:45:00,308,260.0,187.0,Completed
1114445,B3MIN1056_2025,CB-4,Building 2,2025-09-19 13:00:00,2025-09-19 15:45:00,118,100.0,21.0,Completed
1119571,BPN1102_2025,CB-1,Building 2,2025-09-19 13:00:00,2025-09-19 14:45:00,482,200.0,140.0,Completed
1130864,FSWBM-9000_2025,M1-19,Building 3,2025-09-19 13:00:00,2025-09-19 13:45:00,145,145.0,81.0,Completed
1203631,GW310_2025,M1-17,Building 3,2025-09-19 14:00:00,2025-09-19 14:45:00,145,118.0,17.0,Completed
1018347,,CB-2,Building 2,2025-09-19 15:00:00,2025-09-19 18:45:00,118,,124.0,Completed
1018353,,CB-1,Building 2,2025-09-19 15:00:00,2025-09-19 18:45:00,482,,329.0,Completed
1113394,BM01BAM_2025,L0.04,Building 1,2025-09-19 15:00:00,2025-09-19 16:45:00,226,160.0,3.0,Completed
1192797,FW-MST-GP001_2025,CT-1,Building 2,2025-09-19 15:00:00,2025-09-19 18:45:00,139,120.0,33.0,Completed
1195314,,M1-19,Building 3,2025-09-19 15:00:00,2025-09-19 18:45:00,145,,42.0,Completed
1038459,RD214_2025,L0.02,Building 1,2025-09-19 15:15:00,2025-09-19 17:00:00,253,253.0,42.0,Completed
1038493,RFD214_2025,L0.01,Building 1,2025-09-19 15:15:00,2025-09-19 17:00:00,217,217.0,11.0,Completed
963270,FEM11059_2025,L0.03,Building 1,2025-09-19 16:00:00,2025-09-19 17:45:00,256,170.0,59.0,Completed
941060,ESSB-E1010_2025,CB-1,Building 2,2025-09-22 09:00:00,2025-09-22 10:45:00,482,350.0,293.0,Completed
963503,CM1015_2025,CB-5,Building 2,2025-09-22 09:00:00,2025-09-22 10:45:00,308,300.0,163.0,Completed
963508,FEB22002_2025,L0.01,Building 1,2025-09-22 09:00:00,2025-09-22 10:45:00,217,200.0,71.0,Completed
963616,CH2216_2025,CT-1,Building 2,2025-09-22 09:00:00,2025-09-22 10:45:00,139,140.0,25.0,Completed
963783,FEM21005_2025,CB-4,Building 2,2025-09-22 09:00:00,2025-09-22 11:45:00,118,110.0,39.0,Completed
963916,FEB13048_2025,CB-2,Building 2,2025-09-22 09:00:00,2025-09-22 11:45:00,118,115.0,4.0,Completed
1039414,BM32MIM_2025,M1-17,Building 3,2025-09-22 09:00:00,2025-09-22 10:45:00,145,130.0,33.0,Completed
1061033,ESSB-PE2010_2025,L0.03,Building 1,2025-09-22 09:00:00,2025-09-22 10:45:00,256,250.0,83.0,Completed
1098393,ESSB-BC2010_2025,L0.02,Building 1,2025-09-22 09:00:00,2025-09-22 10:45:00,253,240.0,79.0,Completed
1100084,ESSB-S2010_2025,L0.04,Building 1,2025-09-22 09:00:00,2025-09-22 10:45:00,226,72.0,44.0,Completed
963562,FEB21017_2025,CB-1,Building 2,2025-09-22 11:00:00,2025-09-22 12:45:00,482,400.0,194.0,Completed
963563,FEB21018X_2025,L0.03,Building 1,2025-09-22 11:00:00,2025-09-22 12:45:00,256,300.0,132.0,Completed
963564,FEB22002X_2025,M1-17,Building 3,2025-09-22 11:00:00,2025-09-22 12:45:00,145,150.0,53.0,Completed
963565,FEB22003_2025,L0.04,Building 1,2025-09-22 11:00:00,2025-09-22 12:45:00,226,225.0,89.0,Completed
963615,CC1001_2025,CT-1,Building 2,2025-09-22 11:00:00,2025-09-22 12:45:00,139,135.0,57.0,Completed
1072445,ESSB-E2010_2025,CB-5,Building 2,2025-09-22 11:00:00,2025-09-22 12:45:00,308,300.0,163.0,Completed
1103461,ESSB-E3MIN01_2025,L0.01,Building 1,2025-09-22 11:00:00,2025-09-22 12:45:00,217,190.0,102.0,Completed
1107178,BM01BIM_2025,L0.02,Building 1,2025-09-22 11:00:00,2025-09-22 13:45:00,253,250.0,128.0,Completed
963507,FEB21017X_2025,CB-5,Building 2,2025-09-22 13:00:00,2025-09-22 14:45:00,308,300.0,168.0,Completed
963630,FEB21018_2025,CB-1,Building 2,2025-09-22 13:00:00,2025-09-22 14:45:00,482,400.0,178.0,Completed
963631,FEM11090_2025,CB-4,Building 2,2025-09-22 13:00:00,2025-09-22 14:45:00,118,118.0,94.0,Completed
963632,FEM11151_2025,M1-19,Building 3,2025-09-22 13:00:00,2025-09-22 14:45:00,145,145.0,29.0,Completed
963652,FEM11074_2025,L0.03,Building 1,2025-09-22 13:00:00,2025-09-22 15:45:00,256,210.0,145.0,Completed
963730,FEB21011S_2025,L0.01,Building 1,2025-09-22 13:00:00,2025-09-22 14:45:00,217,200.0,12.0,Completed
1079124,BM01GBS_2025,L0.04,Building 1,2025-09-22 13:00:00,2025-09-22 15:45:00,226,200.0,74.0,Completed
1086526,B3MIN1009_2025,CB-2,Building 2,2025-09-22 13:00:00,2025-09-22 14:45:00,118,100.0,75.0,Completed
1114323,RMIN03_2025,CT-1,Building 2,2025-09-22 13:00:00,2025-09-22 14:45:00,139,120.0,45.0,Completed
963706,FEM21026_2025,L0.02,Building 1,2025-09-22 14:00:00,2025-09-22 16:45:00,253,210.0,60.0,Completed
1111438,BMSE03_2025,M1-17,Building 3,2025-09-22 14:00:00,2025-09-22 16:45:00,145,130.0,79.0,Completed
963687,FEB22003X_2025,CT-1,Building 2,2025-09-22 15:00:00,2025-09-22 16:45:00,139,135.0,39.0,Completed
963700,CM2001_2025,CB-1,Building 2,2025-09-22 15:00:00,2025-09-22 17:45:00,482,312.0,200.0,Completed
1107231,BM02BIM_2025,CB-5,Building 2,2025-09-22 15:00:00,2025-09-22 16:45:00,308,250.0,145.0,Completed
1114347,RMIN03_2025,CB-4,Building 2,2025-09-22 15:00:00,2025-09-22 16:45:00,118,118.0,32.0,Completed
1129868,ESSB-BM2020_2025,L0.01,Building 1,2025-09-22 15:00:00,2025-09-22 16:45:00,217,160.0,75.0,Completed
1072204,BMRM1SCM_2025,L0.03,Building 1,2025-09-22 16:00:00,2025-09-22 18:45:00,256,154.0,158.0,Completed
1152696,FSWP4029K_2025,L0.04,Building 1,2025-09-22 16:00:00,2025-09-22 17:45:00,226,190.0,157.0,Completed
963501,CC2005_2025,CT-1,Building 2,2025-09-22 17:00:00,2025-09-22 18:45:00,139,139.0,42.0,Completed
1106808,BM01AFM_2025,L0.02,Building 1,2025-09-22 17:00:00,2025-09-22 18:45:00,253,250.0,127.0,Completed
963738,CM1002_2025,CB-1,Building 2,2025-09-23 09:00:00,2025-09-23 10:45:00,482,387.0,199.0,Completed
963749,FEB53107M_2025,CB-2,Building 2,2025-09-23 09:00:00,2025-09-23 10:45:00,118,100.0,40.0,Completed
963818,FEM21011_2025,L0.04,Building 1,2025-09-23 09:00:00,2025-09-23 10:45:00,226,200.0,84.0,Completed
963861,CM4305_2025,CT-1,Building 2,2025-09-23 09:00:00,2025-09-23 10:45:00,139,120.0,35.0,Completed
1045482,ESSB-BC1020_2025,L0.03,Building 1,2025-09-23 09:00:00,2025-09-23 10:45:00,256,280.0,156.0,Completed
1047689,ESSB-S1010_2025,L0.01,Building 1,2025-09-23 09:00:00,2025-09-23 10:45:00,217,200.0,102.0,Completed
1061031,ESSB-PE2010_2025,M1-19,Building 3,2025-09-23 09:00:00,2025-09-23 10:45:00,145,150.0,66.0,Completed
1072157,BM01SCM_2025,CB-5,Building 2,2025-09-23 09:00:00,2025-09-23 10:45:00,308,154.0,142.0,Completed
1106756,BM01MM_2025,L0.02,Building 1,2025-09-23 09:00:00,2025-09-23 11:45:00,253,251.0,181.0,Completed
1115440,BM02MI_2025,CB-4,Building 2,2025-09-23 09:00:00,2025-09-23 10:45:00,118,150.0,3.0,Completed
963812,FEB21017_2025,CB-1,Building 2,2025-09-23 11:00:00,2025-09-23 12:45:00,482,400.0,205.0,Completed
963814,FEB22002X_2025,M1-17,Building 3,2025-09-23 11:00:00,2025-09-23 12:45:00,145,145.0,83.0,Completed
963815,FEB22003_2025,L0.01,Building 1,2025-09-23 11:00:00,2025-09-23 12:45:00,217,225.0,95.0,Completed
963937,FEM21045_2025,L0.04,Building 1,2025-09-23 11:00:00,2025-09-23 12:45:00,226,240.0,57.0,Completed
964451,FEM11150_2025,M1-19,Building 3,2025-09-23 11:00:00,2025-09-23 12:45:00,145,145.0,66.0,Completed
1072185,BM02SCM_2025,CB-5,Building 2,2025-09-23 11:00:00,2025-09-23 12:45:00,308,154.0,122.0,Completed
1088385,ESSB-B3MIN01_2025,CB-4,Building 2,2025-09-23 11:00:00,2025-09-23 12:45:00,118,88.0,63.0,Completed
1111317,BMSE01_2025,CB-2,Building 2,2025-09-23 11:00:00,2025-09-23 12:45:00,118,120.0,60.0,Completed
1134732,ESSB-E4010_2025,L0.03,Building 1,2025-09-23 11:00:00,2025-09-23 12:45:00,256,190.0,138.0,Completed
1207552,BM02MI_2025,CT-1,Building 2,2025-09-23 11:00:00,2025-09-23 12:45:00,139,150.0,68.0,Completed
962344,GW101K_2025,L0.02,Building 1,2025-09-23 12:00:00,2025-09-23 12:45:00,253,210.0,129.0,Completed
963748,FEB21017X_2025,CB-5,Building 2,2025-09-23 13:00:00,2025-09-23 14:45:00,308,300.0,137.0,Completed
963878,FEB21018_2025,CB-1,Building 2,2025-09-23 13:00:00,2025-09-23 14:45:00,482,400.0,182.0,Completed
963879,FEB22002_2025,L0.01,Building 1,2025-09-23 13:00:00,2025-09-23 14:45:00,217,200.0,79.0,Completed
963880,FEB22003X_2025,CT-1,Building 2,2025-09-23 13:00:00,2025-09-23 14:45:00,139,135.0,97.0,Completed
963882,FEM11008_2025,L0.03,Building 1,2025-09-23 13:00:00,2025-09-23 14:45:00,256,280.0,87.0,Completed
963887,GW4567M_2025,L0.04,Building 1,2025-09-23 13:00:00,2025-09-23 14:45:00,226,220.0,117.0,Completed
1046277,ESSB-C1010_2025,M1-19,Building 3,2025-09-23 13:00:00,2025-09-23 14:45:00,145,145.0,102.0,Completed
1047829,ESSB-S1020_2025,M1-17,Building 3,2025-09-23 13:00:00,2025-09-23 14:45:00,145,145.0,99.0,Completed
1113995,B3MIN1015_2025,CB-2,Building 2,2025-09-23 13:00:00,2025-09-23 15:45:00,118,100.0,50.0,Completed
1134733,ESSB-E4010_2025,L0.02,Building 1,2025-09-23 13:00:00,2025-09-23 14:45:00,253,190.0,125.0,Completed
963932,FEB22012_2025,CB-5,Building 2,2025-09-23 15:00:00,2025-09-23 16:45:00,308,300.0,19.0,Completed
963933,FEM11106_2025,CB-4,Building 2,2025-09-23 15:00:00,2025-09-23 16:45:00,118,118.0,38.0,Completed
963951,CC2007_2025,M1-17,Building 3,2025-09-23 15:00:00,2025-09-23 17:45:00,145,145.0,61.0,Completed
1018356,,CB-1,Building 2,2025-09-23 15:00:00,2025-09-23 18:45:00,482,,317.0,Completed
1079128,BM01GBS_2025,L0.01,Building 1,2025-09-23 15:00:00,2025-09-23 17:45:00,217,200.0,79.0,Completed
1087064,B3MIN1017_2025,L0.03,Building 1,2025-09-23 15:00:00,2025-09-23 17:45:00,256,100.0,39.0,Completed
1106874,BM05AFM_2025,L0.02,Building 1,2025-09-23 15:00:00,2025-09-23 17:45:00,253,250.0,152.0,Completed
1201332,FEM21011_2025,L0.04,Building 1,2025-09-23 15:00:00,2025-09-23 15:45:00,226,200.0,131.0,Completed
963712,FW-BA1102_2025,L0.04,Building 1,2025-09-23 16:00:00,2025-09-23 17:45:00,226,275.0,119.0,Completed
963961,FEB53120_2025,CB-2,Building 2,2025-09-23 16:00:00,2025-09-23 17:45:00,118,100.0,36.0,Completed
963962,RF47_2025,CT-1,Building 2,2025-09-23 16:00:00,2025-09-23 18:45:00,139,120.0,87.0,Completed
963813,FEB21018X_2025,CB-5,Building 2,2025-09-23 17:00:00,2025-09-23 18:45:00,308,300.0,131.0,Completed
1115464,BM12MI_2025,M1-19,Building 3,2025-09-23 17:00:00,2025-09-23 18:45:00,145,150.0,87.0,Completed
1189937,FEM11219_2025,CB-4,Building 2,2025-09-23 17:00:00,2025-09-23 18:45:00,118,100.0,24.0,Completed
963934,FEM11118_2025,CB-5,Building 2,2025-09-24 09:00:00,2025-09-24 10:45:00,308,308.0,172.0,Completed
964001,FEM11059_2025,L0.01,Building 1,2025-09-24 09:00:00,2025-09-24 10:45:00,217,170.0,80.0,Completed
964006,GW4567M_2025,L0.04,Building 1,2025-09-24 09:00:00,2025-09-24 10:45:00,226,220.0,83.0,Completed
964026,FEM11020_2025,M1-17,Building 3,2025-09-24 09:00:00,2025-09-24 11:45:00,145,125.0,47.0,Completed
1096029,BT2103_2025,CB-1,Building 2,2025-09-24 09:00:00,2025-09-24 11:45:00,482,350.0,81.0,Completed
1107378,BM06BIM_2025,L0.02,Building 1,2025-09-24 09:00:00,2025-09-24 11:45:00,253,250.0,43.0,Completed
1128925,EUC-ACC112_2025,L0.03,Building 1,2025-09-24 09:00:00,2025-09-24 10:45:00,256,220.0,101.0,Completed
964033,GW205K_2025,L0.01,Building 1,2025-09-24 11:00:00,2025-09-24 12:45:00,217,180.0,86.0,Completed
964072,FEM11106_2025,CB-5,Building 2,2025-09-24 11:00:00,2025-09-24 12:45:00,308,118.0,97.0,Completed
964079,RR84_2025,L0.04,Building 1,2025-09-24 11:00:00,2025-09-24 12:45:00,226,150.0,122.0,Completed
1038469,RF216_2025,CB-4,Building 2,2025-09-24 11:00:00,2025-09-24 12:45:00,118,118.0,34.0,Completed
1038502,RC211_2025,CT-1,Building 2,2025-09-24 11:00:00,2025-09-24 12:45:00,139,120.0,50.0,Completed
1114034,RMIN10_2025,M1-19,Building 3,2025-09-24 11:00:00,2025-09-24 12:45:00,145,100.0,4.0,Completed
1199189,BMMEYFC-MM_2025,L0.03,Building 1,2025-09-24 11:00:00,2025-09-24 12:45:00,256,251.0,210.0,Completed
964164,FEM11199_2025,L0.02,Building 1,2025-09-24 12:00:00,2025-09-24 14:45:00,253,250.0,131.0,Completed
1194526,,CB-1,Building 2,2025-09-24 12:00:00,2025-09-24 17:00:00,482,,8.0,Completed
1206018,GW205I_2025,L0.01,Building 1,2025-09-24 12:00:00,2025-09-24 12:45:00,217,180.0,86.0,Completed
964106,CM4301_2025,CT-1,Building 2,2025-09-24 13:00:00,2025-09-24 14:45:00,139,120.0,24.0,Completed
964163,FEM11115_2025,L0.01,Building 1,2025-09-24 13:00:00,2025-09-24 15:45:00,217,200.0,54.0,Completed
1039407,BM22MIM_2025,M1-17,Building 3,2025-09-24 13:00:00,2025-09-24 16:45:00,145,130.0,70.0,Completed
1086531,B3MIN1009_2025,CB-4,Building 2,2025-09-24 13:00:00,2025-09-24 14:45:00,118,100.0,70.0,Completed
1107237,BM02BIM_2025,L0.03,Building 1,2025-09-24 13:00:00,2025-09-24 14:45:00,256,250.0,24.0,Completed
1110036,ESSB-P3MIN01_2025,M1-19,Building 3,2025-09-24 13:00:00,2025-09-24 14:45:00,145,118.0,92.0,Completed
1113433,BM03BAM_2025,L0.04,Building 1,2025-09-24 13:00:00,2025-09-24 16:45:00,226,200.0,113.0,Completed
964212,FEB53120_2025,CB-2,Building 2,2025-09-24 15:00:00,2025-09-24 16:45:00,118,100.0,27.0,Completed
964224,CM4101_2025,L0.03,Building 1,2025-09-24 15:00:00,2025-09-24 17:45:00,256,125.0,62.0,Completed
1038281,RC111_2025,CT-1,Building 2,2025-09-24 15:00:00,2025-09-24 16:45:00,139,130.0,38.0,Completed
1038486,RF214_2025,CB-4,Building 2,2025-09-24 15:00:00,2025-09-24 16:45:00,118,118.0,38.0,Completed
1038511,RC206_2025,M1-19,Building 3,2025-09-24 15:00:00,2025-09-24 16:45:00,145,120.0,97.0,Completed
